State,District,Year,Area (Hectare),Production (Tonnes),Yield (Kg/Ha),Crop,Season,ndvi_mean,ndvi_max,ndvi_std,ndvi_reading_count
1. Karnataka,UTTA,2011,72590.0,144585.0,1.99,Rice,Kharif,,,,
1. Karnataka,UTTA,2012,71506.0,144149.0,2.02,Rice,Kharif,,,,
1. Karnataka,UTTA,2013,67136.0,163211.0,2.43,Rice,Kharif,,,,
1. Karnataka,UTTA,2014,65865.0,145604.0,2.21,Rice,Kharif,,,,
1. Karnataka,UTTA,2015,65275.0,106597.0,1.63,Rice,Kharif,,,,
1. Karnataka,UTTA,2016,64838.0,126334.0,1.95,Rice,Kharif,,,,
1. Karnataka,UTTA,2017,60935.0,119597.0,1.96,Rice,Kharif,,,,
1. Karnataka,UTTA,2018,52158.0,108713.0,2.08,Rice,Kharif,,,,
1. Karnataka,UTTA,2019,46275.0,105639.0,2.28,Rice,Kharif,,,,
1. Karnataka,UTTA,2020,45554.0,97486.0,2.14,Rice,Kharif,,,,
1. Karnataka,YADGIR,2010,52699.0,106769.0,2.03,Rice,Kharif,,,,
1. Karnataka,YADGIR,2011,51863.0,102798.0,1.98,Rice,Kharif,,,,
1. Karnataka,YADGIR,2012,48612.0,64608.0,1.33,Rice,Kharif,,,,
1. Karnataka,YADGIR,2013,50943.0,101680.0,2.0,Rice,Kharif,,,,
1. Karnataka,YADGIR,2014,51456.0,146014.0,2.84,Rice,Kharif,,,,
1. Karnataka,YADGIR,2015,42891.0,89398.0,2.08,Rice,Kharif,,,,
1. Karnataka,YADGIR,2016,61780.0,209292.0,3.39,Rice,Kharif,,,,
1. Karnataka,YADGIR,2017,57955.0,220339.0,3.8,Rice,Kharif,,,,
1. Karnataka,YADGIR,2018,95558.0,268891.0,2.81,Rice,Kharif,,,,
1. Karnataka,YADGIR,2019,87474.0,321847.0,3.68,Rice,Kharif,0.13265,0.1392,0.009263098833543773,2.0
1. Karnataka,YADGIR,2020,100114.0,328975.0,3.29,Rice,Kharif,0.227675,0.2704,0.05659118747649672,4.0
1. Karnataka,BAGALKOT,2010,23.0,74.0,3.22,Unnamed: 138,Summer,,,,
1. Karnataka,BAGALKOT,2011,6.0,20.0,3.33,Unnamed: 138,Summer,,,,
1. Karnataka,BAGALKOT,2012,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BAGALKOT,2013,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BAGALKOT,2014,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BAGALKOT,2015,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BAGALKOT,2016,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BAGALKOT,2017,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BAGALKOT,2018,,,,Unnamed: 138,Summer,0.0761,0.0761,,1.0
1. Karnataka,BAGALKOT,2019,49.0,149.0,3.04,Unnamed: 138,Summer,0.1510090909090909,0.2957,0.06818299574740692,11.0
1. Karnataka,BAGALKOT,2020,45.0,132.0,2.93,Unnamed: 138,Summer,0.22349999999999998,0.2567,0.019044815567497635,9.0
1. Karnataka,BANGALOR,2010,155.0,501.0,3.23,Unnamed: 138,Summer,,,,
1. Karnataka,BANGALOR,2011,153.0,521.0,3.41,Unnamed: 138,Summer,,,,
1. Karnataka,BANGALOR,2012,13.0,41.0,3.15,Unnamed: 138,Summer,,,,
1. Karnataka,BANGALOR,2013,137.0,463.0,3.38,Unnamed: 138,Summer,,,,
1. Karnataka,BANGALOR,2014,49.0,150.0,3.06,Unnamed: 138,Summer,,,,
1. Karnataka,BANGALOR,2015,32.0,95.0,2.97,Unnamed: 138,Summer,,,,
1. Karnataka,BANGALOR,2016,48.0,138.0,2.88,Unnamed: 138,Summer,,,,
1. Karnataka,BANGALOR,2017,144.0,450.0,3.13,Unnamed: 138,Summer,,,,
1. Karnataka,BANGALOR,2018,79.0,253.0,3.2,Unnamed: 138,Summer,,,,
1. Karnataka,BANGALOR,2019,65.0,197.0,3.03,Unnamed: 138,Summer,,,,
1. Karnataka,BANGALOR,2020,48.0,141.0,2.94,Unnamed: 138,Summer,,,,
1. Karnataka,BELGAUM,2010,115.0,372.0,3.23,Unnamed: 138,Summer,,,,
1. Karnataka,BELGAUM,2011,92.0,313.0,3.4,Unnamed: 138,Summer,,,,
1. Karnataka,BELGAUM,2012,82.0,260.0,3.17,Unnamed: 138,Summer,,,,
1. Karnataka,BELGAUM,2013,77.0,260.0,3.38,Unnamed: 138,Summer,,,,
1. Karnataka,BELGAUM,2014,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BELGAUM,2015,9.0,27.0,3.0,Unnamed: 138,Summer,,,,
1. Karnataka,BELGAUM,2016,9.0,26.0,2.89,Unnamed: 138,Summer,,,,
1. Karnataka,BELGAUM,2017,30.0,94.0,3.13,Unnamed: 138,Summer,,,,
1. Karnataka,BELGAUM,2018,30.0,96.0,3.2,Unnamed: 138,Summer,,,,
1. Karnataka,BELGAUM,2019,1363.0,4138.0,3.04,Unnamed: 138,Summer,0.69089,0.7665,0.0467793983620045,10.0
1. Karnataka,BELGAUM,2020,430.0,1261.0,2.93,Unnamed: 138,Summer,0.6778875,0.7525,0.07331529634783886,8.0
1. Karnataka,BELLARY,2010,41745.0,145941.0,3.5,Unnamed: 138,Summer,,,,
1. Karnataka,BELLARY,2011,38943.0,139548.0,3.58,Unnamed: 138,Summer,,,,
1. Karnataka,BELLARY,2012,31119.0,98386.0,3.16,Unnamed: 138,Summer,,,,
1. Karnataka,BELLARY,2013,34538.0,127832.0,3.7,Unnamed: 138,Summer,,,,
1. Karnataka,BELLARY,2014,41005.0,121344.0,2.96,Unnamed: 138,Summer,,,,
1. Karnataka,BELLARY,2015,18058.0,57796.0,3.2,Unnamed: 138,Summer,,,,
1. Karnataka,BELLARY,2016,3417.0,9443.0,2.76,Unnamed: 138,Summer,,,,
1. Karnataka,BELLARY,2017,39753.0,135691.0,3.41,Unnamed: 138,Summer,,,,
1. Karnataka,BELLARY,2018,30541.0,111530.0,3.65,Unnamed: 138,Summer,,,,
1. Karnataka,BELLARY,2019,33995.0,131086.0,3.86,Unnamed: 138,Summer,0.09974285714285715,0.1599,0.044920257388059597,7.0
1. Karnataka,BELLARY,2020,71355.0,248173.0,3.48,Unnamed: 138,Summer,0.12706,0.1814,0.04618422890987788,5.0
1. Karnataka,BENGALUR,2010,400.0,1293.0,3.23,Unnamed: 138,Summer,,,,
1. Karnataka,BENGALUR,2011,360.0,1400.0,3.89,Unnamed: 138,Summer,,,,
1. Karnataka,BENGALUR,2012,178.0,639.0,3.59,Unnamed: 138,Summer,,,,
1. Karnataka,BENGALUR,2013,59.0,218.0,3.69,Unnamed: 138,Summer,,,,
1. Karnataka,BENGALUR,2014,21.0,87.0,4.14,Unnamed: 138,Summer,,,,
1. Karnataka,BENGALUR,2015,66.0,240.0,3.64,Unnamed: 138,Summer,,,,
1. Karnataka,BENGALUR,2016,30.0,108.0,3.6,Unnamed: 138,Summer,,,,
1. Karnataka,BENGALUR,2017,35.0,109.0,3.11,Unnamed: 138,Summer,,,,
1. Karnataka,BENGALUR,2018,33.0,106.0,3.21,Unnamed: 138,Summer,,,,
1. Karnataka,BENGALUR,2019,37.0,112.0,3.03,Unnamed: 138,Summer,,,,
1. Karnataka,BENGALUR,2020,8.0,23.0,2.88,Unnamed: 138,Summer,,,,
1. Karnataka,BIDAR,2010,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIDAR,2011,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIDAR,2012,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIDAR,2013,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIDAR,2014,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIDAR,2015,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIDAR,2016,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIDAR,2017,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIDAR,2018,,,,Unnamed: 138,Summer,0.5246,0.5246,,1.0
1. Karnataka,BIDAR,2019,24.0,73.0,3.04,Unnamed: 138,Summer,0.41886,0.4519,0.033407756916953024,10.0
1. Karnataka,BIDAR,2020,255.0,748.0,2.93,Unnamed: 138,Summer,0.4715888888888889,0.5602,0.0513541489181849,9.0
1. Karnataka,BIJAPUR,2010,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIJAPUR,2011,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIJAPUR,2012,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIJAPUR,2013,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIJAPUR,2014,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIJAPUR,2015,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIJAPUR,2016,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIJAPUR,2017,,,,Unnamed: 138,Summer,,,,
1. Karnataka,BIJAPUR,2018,,,,Unnamed: 138,Summer,0.3751,0.3751,,1.0
1. Karnataka,BIJAPUR,2019,50.0,152.0,3.04,Unnamed: 138,Summer,0.30964545454545456,0.3728,0.03940975421482261,11.0
1. Karnataka,BIJAPUR,2020,62.0,182.0,2.94,Unnamed: 138,Summer,0.3287777777777778,0.3844,0.04616469911571443,9.0
1. Karnataka,CHAMARAJANAGAR,2010,2126.0,6635.0,3.12,Unnamed: 138,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2011,509.0,1565.0,3.07,Unnamed: 138,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2012,260.0,1220.0,4.69,Unnamed: 138,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2013,350.0,1226.0,3.5,Unnamed: 138,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2014,60.0,209.0,3.48,Unnamed: 138,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2015,186.0,656.0,3.53,Unnamed: 138,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2016,68.0,296.0,4.35,Unnamed: 138,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2017,178.0,629.0,3.53,Unnamed: 138,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2018,253.0,764.0,3.02,Unnamed: 138,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2019,1775.0,5806.0,3.27,Unnamed: 138,Summer,0.1120125,0.1372,0.01370770768582406,8.0
1. Karnataka,CHAMARAJANAGAR,2020,1534.0,4832.0,3.15,Unnamed: 138,Summer,0.20756666666666668,0.2717,0.038746337461322285,6.0
1. Karnataka,CHIKBALLAPUR,2010,1912.0,5108.0,2.67,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2011,470.0,1594.0,3.39,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2012,133.0,422.0,3.17,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2013,9.0,26.0,2.89,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2014,15.0,27.0,1.8,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2015,117.0,273.0,2.33,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2016,14.0,40.0,2.86,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2017,188.0,772.0,4.11,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2018,1.0,3.0,3.0,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2019,267.0,811.0,3.04,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2020,1579.0,4082.0,2.59,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKMAGALUR,2010,3494.0,7751.0,2.22,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKMAGALUR,2011,3496.0,8971.0,2.57,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKMAGALUR,2012,2708.0,7298.0,2.69,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKMAGALUR,2013,2652.0,6430.0,2.42,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKMAGALUR,2014,3010.0,8244.0,2.74,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKMAGALUR,2015,817.0,2093.0,2.56,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKMAGALUR,2016,294.0,977.0,3.32,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKMAGALUR,2017,2804.0,6974.0,2.49,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKMAGALUR,2018,1892.0,6661.0,3.52,Unnamed: 138,Summer,,,,
1. Karnataka,CHIKMAGALUR,2019,1234.0,3815.0,3.09,Unnamed: 138,Summer,0.1435714285714286,0.1819,0.023471877803427826,7.0
1. Karnataka,CHIKMAGALUR,2020,484.0,1323.0,2.73,Unnamed: 138,Summer,0.1452,0.1856,0.06101696485404695,5.0
1. Karnataka,CHITRADURGA,2010,5054.0,11610.0,2.3,Unnamed: 138,Summer,,,,
1. Karnataka,CHITRADURGA,2011,763.0,1524.0,2.0,Unnamed: 138,Summer,,,,
1. Karnataka,CHITRADURGA,2012,410.0,849.0,2.07,Unnamed: 138,Summer,,,,
1. Karnataka,CHITRADURGA,2013,612.0,1307.0,2.14,Unnamed: 138,Summer,,,,
1. Karnataka,CHITRADURGA,2014,575.0,1110.0,1.93,Unnamed: 138,Summer,,,,
1. Karnataka,CHITRADURGA,2015,353.0,760.0,2.15,Unnamed: 138,Summer,,,,
1. Karnataka,CHITRADURGA,2016,35.0,76.0,2.17,Unnamed: 138,Summer,,,,
1. Karnataka,CHITRADURGA,2017,700.0,1346.0,1.92,Unnamed: 138,Summer,,,,
1. Karnataka,CHITRADURGA,2018,33.0,65.0,1.97,Unnamed: 138,Summer,,,,
1. Karnataka,CHITRADURGA,2019,118.0,210.0,1.78,Unnamed: 138,Summer,0.1255375,0.2094,0.06219214322220636,8.0
1. Karnataka,CHITRADURGA,2020,281.0,494.0,1.76,Unnamed: 138,Summer,0.10538333333333333,0.1306,0.025657545998529686,6.0
1. Karnataka,DAKSHI,2010,1243.0,2855.0,2.3,Unnamed: 138,Summer,,,,
1. Karnataka,DAKSHI,2011,1512.0,3766.0,2.49,Unnamed: 138,Summer,,,,
1. Karnataka,DAKSHI,2012,1505.0,3900.0,2.59,Unnamed: 138,Summer,,,,
1. Karnataka,DAKSHI,2013,1980.0,5402.0,2.73,Unnamed: 138,Summer,,,,
1. Karnataka,DAKSHI,2014,1360.0,2817.0,2.07,Unnamed: 138,Summer,,,,
1. Karnataka,DAKSHI,2015,1575.0,3383.0,2.15,Unnamed: 138,Summer,,,,
1. Karnataka,DAKSHI,2016,216.0,745.0,3.45,Unnamed: 138,Summer,,,,
1. Karnataka,DAKSHI,2017,213.0,623.0,2.92,Unnamed: 138,Summer,,,,
1. Karnataka,DAKSHI,2018,,,,Unnamed: 138,Summer,,,,
1. Karnataka,DAKSHI,2019,,,,Unnamed: 138,Summer,,,,
1. Karnataka,DAKSHI,2020,17.0,50.0,2.94,Unnamed: 138,Summer,,,,
1. Karnataka,DAVANGERE,2010,66254.0,259570.0,3.92,Unnamed: 138,Summer,,,,
1. Karnataka,DAVANGERE,2011,66915.0,269152.0,4.02,Unnamed: 138,Summer,,,,
1. Karnataka,DAVANGERE,2012,41318.0,139306.0,3.37,Unnamed: 138,Summer,,,,
1. Karnataka,DAVANGERE,2013,53400.0,203072.0,3.8,Unnamed: 138,Summer,,,,
1. Karnataka,DAVANGERE,2014,61421.0,237076.0,3.86,Unnamed: 138,Summer,,,,
1. Karnataka,DAVANGERE,2015,25792.0,89850.0,3.48,Unnamed: 138,Summer,,,,
1. Karnataka,DAVANGERE,2016,7260.0,25340.0,3.49,Unnamed: 138,Summer,,,,
1. Karnataka,DAVANGERE,2017,48528.0,190354.0,3.92,Unnamed: 138,Summer,,,,
1. Karnataka,DAVANGERE,2018,51959.0,189003.0,3.64,Unnamed: 138,Summer,0.18075,0.1825,0.0024748737341529184,2.0
1. Karnataka,DAVANGERE,2019,34716.0,114210.0,3.29,Unnamed: 138,Summer,0.16713888888888886,0.2085,0.018078460986322563,18.0
1. Karnataka,DAVANGERE,2020,59304.0,195466.0,3.3,Unnamed: 138,Summer,0.20595555555555556,0.2478,0.02430190557094413,18.0
1. Karnataka,DHARWAD,2010,273.0,883.0,3.23,Unnamed: 138,Summer,,,,
1. Karnataka,DHARWAD,2011,195.0,663.0,3.4,Unnamed: 138,Summer,,,,
1. Karnataka,DHARWAD,2012,96.0,305.0,3.18,Unnamed: 138,Summer,,,,
1. Karnataka,DHARWAD,2013,89.0,301.0,3.38,Unnamed: 138,Summer,,,,
1. Karnataka,DHARWAD,2014,123.0,376.0,3.06,Unnamed: 138,Summer,,,,
1. Karnataka,DHARWAD,2015,12.0,36.0,3.0,Unnamed: 138,Summer,,,,
1. Karnataka,DHARWAD,2016,1.0,3.0,3.0,Unnamed: 138,Summer,,,,
1. Karnataka,DHARWAD,2017,5.0,16.0,3.2,Unnamed: 138,Summer,,,,
1. Karnataka,DHARWAD,2018,4.0,13.0,3.25,Unnamed: 138,Summer,0.56945,0.5796,0.014354267658086905,2.0
1. Karnataka,DHARWAD,2019,66.0,200.0,3.03,Unnamed: 138,Summer,0.5380690476190476,0.6644,0.06038455418761242,42.0
1. Karnataka,DHARWAD,2020,91.0,267.0,2.93,Unnamed: 138,Summer,0.5456228571428571,0.7633,0.14158422578662017,35.0
1. Karnataka,GADAG,2010,1480.0,4682.0,3.16,Unnamed: 138,Summer,,,,
1. Karnataka,GADAG,2011,644.0,1474.0,2.29,Unnamed: 138,Summer,,,,
1. Karnataka,GADAG,2012,682.0,1651.0,2.42,Unnamed: 138,Summer,,,,
1. Karnataka,GADAG,2013,1565.0,4166.0,2.66,Unnamed: 138,Summer,,,,
1. Karnataka,GADAG,2014,999.0,3405.0,3.41,Unnamed: 138,Summer,,,,
1. Karnataka,GADAG,2015,828.0,2751.0,3.32,Unnamed: 138,Summer,,,,
1. Karnataka,GADAG,2016,765.0,976.0,1.28,Unnamed: 138,Summer,,,,
1. Karnataka,GADAG,2017,1116.0,3115.0,2.79,Unnamed: 138,Summer,,,,
1. Karnataka,GADAG,2018,1221.0,3015.0,2.47,Unnamed: 138,Summer,0.2175,0.2175,,1.0
1. Karnataka,GADAG,2019,1594.0,3127.0,1.96,Unnamed: 138,Summer,0.1521727272727273,0.1831,0.02089402263371469,11.0
1. Karnataka,GADAG,2020,2656.0,7453.0,2.81,Unnamed: 138,Summer,0.17713333333333334,0.2218,0.026364701780979806,9.0
1. Karnataka,GULBARGA,2010,901.0,2913.0,3.23,Unnamed: 138,Summer,,,,
1. Karnataka,GULBARGA,2011,106.0,182.0,1.72,Unnamed: 138,Summer,,,,
1. Karnataka,GULBARGA,2012,140.0,210.0,1.5,Unnamed: 138,Summer,,,,
1. Karnataka,GULBARGA,2013,122.0,249.0,2.04,Unnamed: 138,Summer,,,,
1. Karnataka,GULBARGA,2014,3744.0,4542.0,1.21,Unnamed: 138,Summer,,,,
1. Karnataka,GULBARGA,2015,90.0,267.0,2.97,Unnamed: 138,Summer,,,,
1. Karnataka,GULBARGA,2016,1245.0,4860.0,3.9,Unnamed: 138,Summer,,,,
1. Karnataka,GULBARGA,2017,3405.0,8375.0,2.46,Unnamed: 138,Summer,,,,
1. Karnataka,GULBARGA,2018,1428.0,4580.0,3.21,Unnamed: 138,Summer,0.7902,0.7902,,1.0
1. Karnataka,GULBARGA,2019,1629.0,4209.0,2.58,Unnamed: 138,Summer,0.43016000000000004,0.5643,0.09676730623281585,10.0
1. Karnataka,GULBARGA,2020,1692.0,4002.0,2.37,Unnamed: 138,Summer,0.37255555555555553,0.4467,0.05910909640468019,9.0
1. Karnataka,HASSAN,2010,5170.0,13364.0,2.58,Unnamed: 138,Summer,,,,
1. Karnataka,HASSAN,2011,1895.0,4710.0,2.49,Unnamed: 138,Summer,,,,
1. Karnataka,HASSAN,2012,1003.0,2529.0,2.52,Unnamed: 138,Summer,,,,
1. Karnataka,HASSAN,2013,1086.0,3746.0,3.45,Unnamed: 138,Summer,,,,
1. Karnataka,HASSAN,2014,667.0,1814.0,2.72,Unnamed: 138,Summer,,,,
1. Karnataka,HASSAN,2015,949.0,2338.0,2.46,Unnamed: 138,Summer,,,,
1. Karnataka,HASSAN,2016,259.0,724.0,2.8,Unnamed: 138,Summer,,,,
1. Karnataka,HASSAN,2017,609.0,2529.0,4.15,Unnamed: 138,Summer,,,,
1. Karnataka,HASSAN,2018,551.0,1557.0,2.83,Unnamed: 138,Summer,0.3635,0.3635,,1.0
1. Karnataka,HASSAN,2019,2191.0,6348.0,2.9,Unnamed: 138,Summer,0.5301625,0.7486,0.17683828720452077,8.0
1. Karnataka,HASSAN,2020,625.0,2104.0,3.37,Unnamed: 138,Summer,0.5169,0.7102,0.16927561844518543,5.0
1. Karnataka,HAVERI,2010,5931.0,17833.0,3.01,Unnamed: 138,Summer,,,,
1. Karnataka,HAVERI,2011,4917.0,16340.0,3.32,Unnamed: 138,Summer,,,,
1. Karnataka,HAVERI,2012,4592.0,9301.0,2.03,Unnamed: 138,Summer,,,,
1. Karnataka,HAVERI,2013,7312.0,21110.0,2.89,Unnamed: 138,Summer,,,,
1. Karnataka,HAVERI,2014,6285.0,19345.0,3.08,Unnamed: 138,Summer,,,,
1. Karnataka,HAVERI,2015,6111.0,15048.0,2.46,Unnamed: 138,Summer,,,,
1. Karnataka,HAVERI,2016,3992.0,8078.0,2.02,Unnamed: 138,Summer,,,,
1. Karnataka,HAVERI,2017,4058.0,10197.0,2.51,Unnamed: 138,Summer,,,,
1. Karnataka,HAVERI,2018,5396.0,11467.0,2.13,Unnamed: 138,Summer,0.2288,0.2288,,1.0
1. Karnataka,HAVERI,2019,7135.0,14722.0,2.06,Unnamed: 138,Summer,0.19605999999999998,0.2495,0.031494239332155824,10.0
1. Karnataka,HAVERI,2020,9664.0,22710.0,2.35,Unnamed: 138,Summer,0.2162625,0.2599,0.03934008996648874,8.0
1. Karnataka,KODAGU,2010,140.0,399.0,2.85,Unnamed: 138,Summer,,,,
1. Karnataka,KODAGU,2011,147.0,450.0,3.06,Unnamed: 138,Summer,,,,
1. Karnataka,KODAGU,2012,85.0,156.0,1.84,Unnamed: 138,Summer,,,,
1. Karnataka,KODAGU,2013,110.0,366.0,3.33,Unnamed: 138,Summer,,,,
1. Karnataka,KODAGU,2014,56.0,147.0,2.63,Unnamed: 138,Summer,,,,
1. Karnataka,KODAGU,2015,46.0,137.0,2.98,Unnamed: 138,Summer,,,,
1. Karnataka,KODAGU,2016,33.0,63.0,1.91,Unnamed: 138,Summer,,,,
1. Karnataka,KODAGU,2017,12.0,38.0,3.17,Unnamed: 138,Summer,,,,
1. Karnataka,KODAGU,2018,12.0,38.0,3.17,Unnamed: 138,Summer,,,,
1. Karnataka,KODAGU,2019,15.0,46.0,3.07,Unnamed: 138,Summer,0.28219,0.3446,0.06391945365501459,10.0
1. Karnataka,KODAGU,2020,6.0,18.0,3.0,Unnamed: 138,Summer,0.29784,0.3137,0.014103474749153142,5.0
1. Karnataka,KOLAR,2010,2040.0,3397.0,1.67,Unnamed: 138,Summer,,,,
1. Karnataka,KOLAR,2011,65.0,221.0,3.4,Unnamed: 138,Summer,,,,
1. Karnataka,KOLAR,2012,66.0,155.0,2.35,Unnamed: 138,Summer,,,,
1. Karnataka,KOLAR,2013,60.0,203.0,3.38,Unnamed: 138,Summer,,,,
1. Karnataka,KOLAR,2014,,,,Unnamed: 138,Summer,,,,
1. Karnataka,KOLAR,2015,,,,Unnamed: 138,Summer,,,,
1. Karnataka,KOLAR,2016,,,,Unnamed: 138,Summer,,,,
1. Karnataka,KOLAR,2017,503.0,1512.0,3.01,Unnamed: 138,Summer,,,,
1. Karnataka,KOLAR,2018,,,,Unnamed: 138,Summer,,,,
1. Karnataka,KOLAR,2019,92.0,279.0,3.03,Unnamed: 138,Summer,0.12887142857142858,0.175,0.030864257336802727,7.0
1. Karnataka,KOLAR,2020,1337.0,4252.0,3.18,Unnamed: 138,Summer,0.15138000000000001,0.249,0.06132011904750349,5.0
1. Karnataka,KOPPAL,2010,36859.0,152810.0,4.15,Unnamed: 138,Summer,,,,
1. Karnataka,KOPPAL,2011,33652.0,115410.0,3.43,Unnamed: 138,Summer,,,,
1. Karnataka,KOPPAL,2012,35833.0,133102.0,3.71,Unnamed: 138,Summer,,,,
1. Karnataka,KOPPAL,2013,36137.0,128944.0,3.57,Unnamed: 138,Summer,,,,
1. Karnataka,KOPPAL,2014,35716.0,95208.0,2.67,Unnamed: 138,Summer,,,,
1. Karnataka,KOPPAL,2015,9836.0,30883.0,3.14,Unnamed: 138,Summer,,,,
1. Karnataka,KOPPAL,2016,5834.0,10015.0,1.72,Unnamed: 138,Summer,,,,
1. Karnataka,KOPPAL,2017,17654.0,59689.0,3.38,Unnamed: 138,Summer,,,,
1. Karnataka,KOPPAL,2018,14214.0,32138.0,2.26,Unnamed: 138,Summer,0.14875,0.1505,0.0024748737341529184,2.0
1. Karnataka,KOPPAL,2019,44086.0,114253.0,2.59,Unnamed: 138,Summer,0.16626315789473683,0.1882,0.01790525095316754,19.0
1. Karnataka,KOPPAL,2020,41251.0,147885.0,3.59,Unnamed: 138,Summer,0.25146315789473683,0.3189,0.0291827043626551,19.0
1. Karnataka,MANDYA,2010,19795.0,71103.0,3.59,Unnamed: 138,Summer,,,,
1. Karnataka,MANDYA,2011,17024.0,53322.0,3.13,Unnamed: 138,Summer,,,,
1. Karnataka,MANDYA,2012,1923.0,6189.0,3.22,Unnamed: 138,Summer,,,,
1. Karnataka,MANDYA,2013,11903.0,40957.0,3.44,Unnamed: 138,Summer,,,,
1. Karnataka,MANDYA,2014,14657.0,52912.0,3.61,Unnamed: 138,Summer,,,,
1. Karnataka,MANDYA,2015,5860.0,19596.0,3.34,Unnamed: 138,Summer,,,,
1. Karnataka,MANDYA,2016,175.0,600.0,3.43,Unnamed: 138,Summer,,,,
1. Karnataka,MANDYA,2017,15337.0,46858.0,3.06,Unnamed: 138,Summer,,,,
1. Karnataka,MANDYA,2018,9496.0,31024.0,3.27,Unnamed: 138,Summer,,,,
1. Karnataka,MANDYA,2019,13694.0,42788.0,3.12,Unnamed: 138,Summer,0.61796,0.8302,0.19759961538424106,30.0
1. Karnataka,MANDYA,2020,14942.0,48307.0,3.23,Unnamed: 138,Summer,0.588895,0.8416,0.2334016832911834,20.0
1. Karnataka,MYSORE,2010,18712.0,56724.0,3.03,Unnamed: 138,Summer,,,,
1. Karnataka,MYSORE,2011,13180.0,45113.0,3.42,Unnamed: 138,Summer,,,,
1. Karnataka,MYSORE,2012,901.0,2709.0,3.01,Unnamed: 138,Summer,,,,
1. Karnataka,MYSORE,2013,10661.0,39236.0,3.68,Unnamed: 138,Summer,,,,
1. Karnataka,MYSORE,2014,8864.0,30349.0,3.42,Unnamed: 138,Summer,,,,
1. Karnataka,MYSORE,2015,4781.0,15556.0,3.25,Unnamed: 138,Summer,,,,
1. Karnataka,MYSORE,2016,869.0,3117.0,3.59,Unnamed: 138,Summer,,,,
1. Karnataka,MYSORE,2017,7951.0,24488.0,3.08,Unnamed: 138,Summer,,,,
1. Karnataka,MYSORE,2018,8440.0,26058.0,3.09,Unnamed: 138,Summer,,,,
1. Karnataka,MYSORE,2019,7544.0,20311.0,2.69,Unnamed: 138,Summer,0.10606666666666667,0.169,0.02261992379255404,15.0
1. Karnataka,MYSORE,2020,10634.0,31626.0,2.97,Unnamed: 138,Summer,0.12354444444444443,0.1741,0.024659131732033424,9.0
1. Karnataka,RAICHUR,2010,74459.0,212420.0,2.85,Unnamed: 138,Summer,,,,
